id,officer_id,created_at,updated_at,allegation_id
36000,1305,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36001,14923,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36002,28733,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36003,16292,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36004,273,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36005,10084,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36006,24337,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36007,24288,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36008,29390,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36009,9557,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36010,530,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36011,20409,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36012,25723,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36013,8289,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36014,19999,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36015,10024,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36016,23229,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36017,6145,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36018,22516,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36019,25320,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36020,5922,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36021,19349,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36022,9912,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36023,28702,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36024,25323,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076582
36025,17520,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076623
36026,12258,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076623
36027,7167,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076623
36028,3179,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074053
36029,11028,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074053
36030,14901,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076204
36031,14901,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076204
36032,24503,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075655
36033,30525,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075655
36034,19411,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074307
36035,209,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074345
36036,1656,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074345
36037,5565,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076665
36038,5565,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076665
36039,10518,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076665
36040,10518,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076665
36041,4547,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076665
36042,4547,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076665
36043,5997,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076665
36044,5997,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076665
36045,18176,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073167
36046,23340,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076913
36047,12480,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077359
36048,25541,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077359
36049,5997,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073240
36050,5997,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073240
36051,12102,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074543
36052,11380,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074543
36053,10330,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074543
36054,13548,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074543
36055,450,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076706
36056,14979,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076933
36057,14979,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076933
36058,1650,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076933
36059,28512,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076933
36060,28512,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076933
36061,31367,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077239
36062,31367,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077239
36063,2428,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076997
36064,15895,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077001
36065,15895,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077001
36066,20172,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077001
36067,20172,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077001
36068,12358,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077001
36069,10975,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077001
36070,11900,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077001
36071,4149,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077001
36072,31846,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076081
36073,31846,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076081
36074,32034,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076081
36075,32034,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076081
36076,17520,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076081
36077,17520,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076081
36078,25592,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076081
36079,25592,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076081
36080,31953,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076081
36081,31953,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076081
36082,32097,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076081
36083,32097,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076081
36084,32293,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076081
36085,32293,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076081
36086,32238,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076081
36087,32238,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076081
36088,5991,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076129
36089,17654,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076129
36090,5221,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076129
36091,21083,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076129
36092,25928,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074558
36093,25928,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074558
36094,11509,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074558
36095,19229,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074629
36096,10645,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074629
36097,21690,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074686
36098,13894,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077264
36099,13894,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077264
36100,23565,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077264
36101,15641,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077282
36102,22546,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073726
36103,6788,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073730
36104,6788,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073730
36105,27929,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073730
36106,27929,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073730
36107,18384,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073730
36108,18384,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073730
36109,8628,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073730
36110,8628,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073730
36111,29940,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073720
36112,26926,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073720
36113,3995,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073721
36114,28970,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073721
36115,6696,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073721
36116,11704,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073721
36117,23795,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073721
36118,28716,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073721
36119,6380,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073745
36120,26071,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073745
36121,27545,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073749
36122,23500,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073749
36123,21887,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073749
36124,26384,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073749
36125,28755,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073749
36126,29120,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073749
36127,29120,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073749
36128,29343,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073749
36129,917,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073787
36130,917,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073787
36131,9592,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073787
36132,9592,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073787
36133,761,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073787
36134,761,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073787
36135,5926,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073952
36136,2030,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076269
36137,2418,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076269
36138,28610,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077428
36139,28610,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077428
36140,10505,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077428
36141,10505,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077428
36142,752,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077428
36143,752,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077428
36144,3037,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074128
36145,13711,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074128
36146,22487,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074128
36147,8378,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074128
36148,29517,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076287
36149,2030,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076357
36150,20724,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076357
36151,11129,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076357
36152,13872,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076357
36153,890,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076357
36154,6005,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076528
36155,5466,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076528
36156,12834,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076528
36157,10201,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074439
36158,14553,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074439
36159,800,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074452
36160,486,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074452
36161,2161,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074452
36162,31542,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074452
36163,17573,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077243
36164,22532,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077243
36165,8902,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077243
36166,29691,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077434
36167,546,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1077434
36168,21562,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075641
36169,4013,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075709
36170,23774,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075748
36171,16115,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075748
36172,5372,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075748
36173,16265,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075748
36174,1927,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075748
36175,14482,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075838
36176,26536,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075839
36177,26536,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075839
36178,1693,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1072777
36179,22577,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075094
36180,11451,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075095
36181,11451,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075095
36182,21562,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074182
36183,21562,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074182
36184,4951,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074182
36185,4951,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074182
36186,21768,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074182
36187,21768,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074182
36188,12147,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074182
36189,12147,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074182
36190,5355,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074199
36191,3449,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074199
36192,7061,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074199
36193,12011,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074199
36194,11141,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074199
36195,1266,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074199
36196,581,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074199
36197,5520,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074231
36198,10314,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074231
36199,31355,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074231
36200,26814,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074229
36201,15728,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073660
36202,14480,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073660
36203,23130,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073660
36204,23891,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073660
36205,12831,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073660
36206,8484,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073660
36207,17351,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073660
36208,18518,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073660
36209,28404,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073660
36210,26774,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073660
36211,1650,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076186
36212,28383,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076191
36213,21234,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36214,4638,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36215,3649,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36216,23708,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36217,18510,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36218,22442,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36219,31607,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36220,21433,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36221,883,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36222,16282,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36223,23090,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36224,5412,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36225,2306,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36226,25665,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36227,18548,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36228,6068,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36229,16940,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36230,20068,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36231,20708,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36232,20057,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36233,13415,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36234,8170,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36235,3006,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076214
36236,19347,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076226
36237,31436,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076226
36238,1601,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076217
36239,1601,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076217
36240,28438,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076474
36241,4333,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076474
36242,31237,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075283
36243,6623,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075283
36244,2960,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075283
36245,23133,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073742
36246,24146,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073742
36247,20729,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073742
36248,3456,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073740
36249,4363,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073937
36250,32196,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073941
36251,32401,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073941
36252,31861,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073941
36253,32297,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073941
36254,32356,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073941
36255,32084,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073941
36256,32390,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073941
36257,32119,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073941
36258,17360,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073940
36259,10466,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073940
36260,10466,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073940
36261,23363,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073940
36262,24808,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073940
36263,21697,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073940
36264,18831,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076264
36265,19531,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076480
36266,878,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076480
36267,22584,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074078
36268,15974,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074078
36269,14619,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074078
36270,27800,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075430
36271,29529,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075678
36272,27676,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073789
36273,31576,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073789
36274,2798,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073789
36275,22618,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073789
36276,12062,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073819
36277,23537,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073875
36278,23537,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1073875
36279,910,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076289
36280,19531,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076491
36281,878,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076491
36282,20069,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076488
36283,2111,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076511
36284,4142,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076512
36285,26408,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076001
36286,19867,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076063
36287,15383,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076063
36288,22768,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076063
36289,29543,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074068
36290,29543,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074068
36291,29543,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074070
36292,29543,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074070
36293,18335,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1074084
36294,32276,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075763
36295,32276,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075763
36296,15579,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075891
36297,30254,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075891
36298,1411,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1075891
36299,4381,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076310
36300,13909,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076310
36301,28852,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076309
36302,32024,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076335
36303,9574,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1076335
