id,star,current,officer_id,created_at,updated_at
9318,10661,false,7077,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9319,15592,false,7078,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9320,6457,true,7079,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9321,13817,true,7080,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9322,9571,false,7081,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9323,8989,false,7082,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9324,8996,false,7083,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9325,11800,false,7084,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9326,4027,false,7086,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9327,3546,false,7088,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9328,3025,false,7089,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9329,10032,false,7090,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9330,7632,false,7091,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9331,14151,false,7092,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9332,20855,false,7093,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9333,5833,false,7094,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9334,14507,false,7095,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9335,13541,false,7097,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9336,1985,true,7098,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9337,14672,false,7098,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9341,17294,true,7100,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9342,16279,false,7103,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9343,6473,false,7103,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9344,20733,false,7103,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9345,9870,false,7104,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9346,12073,true,7105,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9347,19083,true,7106,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9348,16379,true,7107,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9349,6095,true,7108,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9350,11016,true,7109,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9351,15235,true,7110,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9352,15234,false,7110,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9353,14713,false,7111,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9356,7900,true,7113,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9357,19397,false,7114,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9359,1447,true,7115,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9363,40102,false,7117,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9366,11399,false,7118,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9367,8081,false,7119,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9370,19772,true,7122,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9371,17275,true,7123,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9372,11762,true,7124,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9376,3064,false,7126,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9381,4725,true,7129,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9382,5248,true,7130,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9383,7003,false,7131,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9384,13071,false,7133,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9385,2660,false,7134,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9386,1764,true,7135,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9387,12363,false,7135,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9388,5457,false,7137,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9389,12742,false,7138,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9390,12173,true,7139,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9392,737,false,7140,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9394,8160,true,7141,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9395,21607,true,7142,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9396,10456,false,7142,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9397,13784,true,7144,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9398,16551,false,7145,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9399,5218,false,7146,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9400,15344,false,7147,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9401,5558,true,7148,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9402,17623,false,7149,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9403,7828,true,7150,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9404,3841,false,7153,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9405,16246,false,7154,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9406,20706,true,7154,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9407,3186,false,7155,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9408,9895,true,7156,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9409,7335,true,7157,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9410,8239,false,7158,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9411,19110,true,7159,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9414,12954,true,7160,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9415,4176,false,7161,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9417,2179,false,7162,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9419,19408,true,7163,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9420,19334,true,7164,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9425,878,false,7166,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9428,8708,false,7168,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9429,8789,false,7168,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9430,6831,false,7170,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9431,18919,false,7171,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9432,11334,true,7172,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9433,983,true,7173,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9434,3225,false,7173,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9436,14199,false,7174,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9438,5599,false,7175,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9439,10907,false,7176,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9440,14543,false,7177,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9441,1170,false,7178,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9442,13542,false,7179,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9443,8155,false,7180,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9444,20535,false,7181,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9445,18367,true,7182,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9446,14938,false,7183,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9447,14093,false,7183,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9448,21202,true,7183,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9449,4557,false,7184,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9450,7628,false,7185,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9453,21062,false,7187,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9454,20397,false,7187,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9455,3308,true,7188,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9456,60035,false,7189,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9457,9246,false,7189,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9461,13333,false,7191,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9462,3570,false,7191,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9463,5449,false,7193,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9464,14756,false,7194,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9465,14756,true,7195,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9466,5143,false,7195,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9467,20209,false,7196,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9470,5667,true,7199,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9471,7918,false,7200,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9472,4038,false,7201,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9473,1545,true,7201,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9474,4038,false,7202,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9475,4035,false,7202,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9478,20685,false,7204,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9479,4257,true,7205,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9480,19396,true,7206,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9481,5052,false,7207,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9482,17576,true,7208,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9485,19506,true,7209,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9486,6126,true,7210,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9487,1092,true,7212,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9488,17586,false,7212,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9489,17556,false,7212,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9490,12537,false,7213,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9491,12303,true,7213,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9494,16200,false,7215,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9500,5989,false,7219,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9501,5848,false,7220,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9502,17841,false,7222,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9505,13174,false,7224,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9506,8208,false,7225,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9508,17812,false,7226,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9510,14200,true,7227,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9514,9525,false,7230,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9515,9505,false,7230,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9516,7457,true,7231,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9517,13953,true,7232,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9520,60145,false,7233,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9521,14243,false,7234,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9522,1193,false,7235,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9523,448,false,7235,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9524,5329,true,7236,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9525,14755,true,7237,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9526,14032,true,7238,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9527,9369,false,7239,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9534,2491,true,7242,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9535,10093,false,7242,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9539,18733,true,7244,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9540,17400,false,7245,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9541,4705,false,7246,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9542,6989,false,7247,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9543,13722,false,7248,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9544,19333,true,7248,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9545,8755,true,7250,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9546,17189,false,7251,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9547,8112,false,7251,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9553,17098,true,7255,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9554,17906,false,7256,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9555,11437,false,7257,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9556,8220,false,7258,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9557,4925,false,7259,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9558,789,true,7260,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9564,9562,false,7261,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9570,2687,false,7262,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9574,21018,true,7264,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9575,14119,false,7264,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9576,21094,true,7265,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9577,19486,false,7265,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9582,17735,true,7267,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9583,8202,false,7268,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9584,17974,false,7269,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9586,972,true,7270,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9588,12445,true,7271,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9589,18920,false,7271,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9592,4651,true,7273,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9593,4000,false,7274,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9594,9026,false,7275,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9595,820,false,7277,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9596,9319,false,7278,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9602,1972,false,7281,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9603,13543,false,7281,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9604,10739,false,7284,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9605,20891,true,7285,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9606,3742,false,7285,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9607,11810,false,7286,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9608,1296,false,7287,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9609,1413,false,7287,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9610,3903,false,7288,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9611,16891,false,7289,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9612,4140,false,7290,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9620,40197,false,7293,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9621,12003,false,7296,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9622,7461,false,7296,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9623,10170,false,7297,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9624,13506,false,7298,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9625,13509,false,7298,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9629,20027,false,7302,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9630,10521,false,7304,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9631,9093,false,7306,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9632,8666,false,7307,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9635,8749,false,7309,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9636,1795,true,7310,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9637,13384,false,7310,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9638,10034,true,7311,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9639,12865,false,7312,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9640,16701,false,7313,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9641,8827,true,7314,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9646,10677,true,7319,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9647,1869,false,7320,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9648,5838,false,7321,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9649,8998,false,7321,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9652,5776,true,7323,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9653,6418,false,7324,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9656,17744,true,7326,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9657,8524,false,7326,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9658,17973,false,7327,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9659,21243,true,7327,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9662,6593,true,7329,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9663,4419,true,7330,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9664,142,false,7331,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9665,7600,true,7333,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9666,13436,false,7334,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9667,13312,false,7334,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9668,7554,true,7339,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9673,7556,true,7342,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9676,6674,false,7344,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9677,12803,false,7345,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9678,16290,false,7346,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9679,4024,false,7347,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9682,15870,false,7349,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9683,19395,false,7352,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9684,2477,false,7353,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9685,5022,false,7353,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9686,2720,false,7353,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9687,3467,false,7355,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9688,168,false,7356,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9689,12105,false,7357,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9690,10819,false,7358,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9691,9963,false,7359,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9692,2499,true,7359,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9697,11128,true,7361,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9708,3374,false,7367,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9709,2373,false,7367,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9710,20153,true,7368,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9711,13167,false,7368,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9712,3185,false,7369,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9713,13167,true,7371,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9714,8908,false,7372,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9717,12570,false,7374,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9718,5296,false,7375,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9719,4859,true,7376,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9720,6419,false,7378,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9721,14875,false,7379,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9722,1706,true,7379,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9723,13585,true,7381,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9728,20080,false,7384,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9729,13272,false,7384,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9730,4566,false,7385,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9735,13944,false,7388,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9736,11932,true,7389,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9737,19493,true,7390,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9738,4299,true,7391,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9739,16254,true,7392,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9740,10084,false,7393,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9741,17084,false,7394,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9742,16244,false,7394,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9743,40049,false,7395,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9744,14758,false,7395,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9745,7354,false,7396,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9746,12037,false,7400,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9747,17972,true,7401,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9748,15360,false,7402,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9749,60008,false,7402,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9750,13047,true,7403,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9751,186,false,7404,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9752,656,false,7404,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9753,779,false,7404,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9754,10,true,7404,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9755,20020,false,7405,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9759,16703,false,7406,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9761,10781,true,7407,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9762,10638,false,7408,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9763,19268,true,7409,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9764,10666,false,7411,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9765,10086,true,7411,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9766,1212,false,7412,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9767,520,false,7412,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9768,3993,false,7414,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9769,14821,false,7415,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9770,2203,true,7420,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9771,12140,false,7420,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9774,19445,false,7422,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
9775,21294,true,7422,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
