,model,importances,parameters,set,type,outcome,train_start,train_end,test_start,test_end,precision_at_100,precision_at_5,precision_at_20,precision_at_50,precision_at_80,recall_at_100,recall_at_5,recall_at_20,recall_at_50,recall_at_80,f1_at_5,accuracy_at_50
1430,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 100, 'n_estimators': 100, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.7938144329896907,0.32390745501285345,0.15827338129496402,0.10468850353243417,1.0,0.46107784431137727,0.7544910179640718,0.9221556886227545,0.9760479041916168,0.5833333333333333,0.5726759116589625
1431,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 100, 'n_estimators': 100, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.002570694087403599,0.0010277492291880781,0.0006422607578676942,1.0,0.5,0.5,0.5,0.5,0.020202020202020204,0.5002568053415511
1432,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 100, 'n_estimators': 200, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.6146788990825688,0.3052391799544419,0.16317228805834094,0.11617312072892938,1.0,0.3160377358490566,0.6320754716981132,0.8443396226415094,0.9622641509433962,0.4174454828660436,0.566742596810934
1433,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 100, 'n_estimators': 200, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.015945330296127564,0.006381039197812215,0.003986332574031891,1.0,0.875,0.875,0.875,0.875,0.11965811965811966,0.5029612756264237
1434,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 100, 'n_estimators': 200, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.8073394495412844,0.3416856492027335,0.16681859617137648,0.11788154897494305,1.0,0.41509433962264153,0.7075471698113207,0.8632075471698113,0.9764150943396226,0.5482866043613708,0.5703872437357631
1435,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 100, 'n_estimators': 200, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.015945330296127564,0.006381039197812215,0.003986332574031891,1.0,0.875,0.875,0.875,0.875,0.11965811965811966,0.5029612756264237
1436,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 100, 'n_estimators': 200, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.6494845360824743,0.27249357326478146,0.1500513874614594,0.10404624277456648,1.0,0.3772455089820359,0.6347305389221557,0.874251497005988,0.9700598802395209,0.47727272727272735,0.5644581407293272
1437,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 100, 'n_estimators': 200, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
1438,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 100, 'n_estimators': 200, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.845360824742268,0.33676092544987146,0.1593011305241521,0.10533076429030186,1.0,0.49101796407185627,0.7844311377245509,0.9281437125748503,0.9820359281437125,0.6212121212121212,0.573703133025167
1439,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 100, 'n_estimators': 200, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
1440,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 10, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.3119266055045872,0.2619589977220957,0.16043755697356427,0.11503416856492027,1.0,0.16037735849056603,0.5424528301886793,0.8301886792452831,0.9528301886792453,0.21183800623052962,0.564009111617312
1441,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 10, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.05504587155963303,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.75,0.875,1.0,1.0,0.10256410256410257,0.503872437357631
1442,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 10, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.4954128440366973,0.296127562642369,0.16773017319963537,0.11560364464692482,1.0,0.25471698113207547,0.6132075471698113,0.8679245283018868,0.9575471698113207,0.33644859813084116,0.5712984054669704
1443,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 10, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.05504587155963303,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.75,0.875,1.0,1.0,0.10256410256410257,0.503872437357631
1444,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 10, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.38144329896907214,0.2467866323907455,0.14696813977389517,0.10404624277456648,1.0,0.2215568862275449,0.5748502994011976,0.8562874251497006,0.9700598802395209,0.28030303030303033,0.5613764766307139
1445,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 10, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
1446,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 10, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.44329896907216493,0.2519280205655527,0.14902363823227133,0.10340398201669879,1.0,0.25748502994011974,0.5868263473053892,0.8682634730538922,0.9640718562874252,0.3257575757575758,0.5634309193631227
1447,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 10, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
1448,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 100, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.4954128440366973,0.2824601366742597,0.16317228805834094,0.11788154897494305,1.0,0.25471698113207547,0.5849056603773585,0.8443396226415094,0.9764150943396226,0.33644859813084116,0.566742596810934
1449,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 100, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.05504587155963303,0.015945330296127564,0.006381039197812215,0.003986332574031891,1.0,0.75,0.875,0.875,0.875,0.10256410256410257,0.5029612756264237
1450,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 100, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.6605504587155964,0.31662870159453305,0.16773017319963537,0.11845102505694761,1.0,0.33962264150943394,0.6556603773584906,0.8679245283018868,0.9811320754716981,0.4485981308411215,0.5712984054669704
1451,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 100, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.015945330296127564,0.006381039197812215,0.003986332574031891,1.0,0.875,0.875,0.875,0.875,0.11965811965811966,0.5029612756264237
1452,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 100, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.5154639175257731,0.2596401028277635,0.14902363823227133,0.10404624277456648,1.0,0.2994011976047904,0.6047904191616766,0.8682634730538922,0.9700598802395209,0.3787878787878788,0.5634309193631227
1453,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 100, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.002570694087403599,0.0020554984583761563,0.0012845215157353885,1.0,0.5,0.5,1.0,1.0,0.020202020202020204,0.5012840267077555
1454,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 100, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.711340206185567,0.3110539845758355,0.15416238437821173,0.10340398201669879,1.0,0.41317365269461076,0.7245508982035929,0.8982035928143712,0.9640718562874252,0.5227272727272727,0.5685670261941448
1455,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 100, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.002570694087403599,0.0020554984583761563,0.0012845215157353885,1.0,0.5,0.5,1.0,1.0,0.020202020202020204,0.5012840267077555
1456,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 200, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.5504587155963303,0.28929384965831434,0.16043755697356427,0.11731207289293849,1.0,0.2830188679245283,0.5990566037735849,0.8301886792452831,0.9716981132075472,0.37383177570093457,0.564009111617312
1457,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 200, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.015945330296127564,0.006381039197812215,0.003986332574031891,1.0,0.875,0.875,0.875,0.875,0.11965811965811966,0.5029612756264237
1458,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 200, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.7522935779816514,0.3211845102505695,0.16773017319963537,0.11902050113895217,1.0,0.3867924528301887,0.6650943396226415,0.8679245283018868,0.9858490566037735,0.5109034267912773,0.5712984054669704
1459,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 200, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.015945330296127564,0.006381039197812215,0.003986332574031891,1.0,0.875,0.875,0.875,0.875,0.11965811965811966,0.5029612756264237
1460,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 200, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.5876288659793815,0.2699228791773779,0.14799588900308325,0.10404624277456648,1.0,0.3413173652694611,0.6287425149700598,0.8622754491017964,0.9700598802395209,0.4318181818181818,0.5624036979969184
1461,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 200, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.002570694087403599,0.0020554984583761563,0.0012845215157353885,1.0,0.5,0.5,1.0,1.0,0.020202020202020204,0.5012840267077555
1462,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 200, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.7938144329896907,0.3264781491002571,0.15827338129496402,0.10340398201669879,1.0,0.46107784431137727,0.7604790419161677,0.9221556886227545,0.9640718562874252,0.5833333333333333,0.5726759116589625
1463,GradientBoosting,[],"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 500, 'n_estimators': 200, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.002570694087403599,0.0020554984583761563,0.0012845215157353885,1.0,0.5,0.5,1.0,1.0,0.020202020202020204,0.5012840267077555
1464,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.5504587155963303,0.30068337129840544,0.15861440291704648,0.1121867881548975,1.0,0.2830188679245283,0.6226415094339622,0.8207547169811321,0.9292452830188679,0.37383177570093457,0.5621867881548975
1465,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.05504587155963303,0.015945330296127564,0.006381039197812215,0.004555808656036446,1.0,0.75,0.875,0.875,1.0,0.10256410256410257,0.5029612756264237
1466,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.6880733944954128,0.31662870159453305,0.15679124886052873,0.11161731207289294,1.0,0.35377358490566035,0.6556603773584906,0.8113207547169812,0.9245283018867925,0.46728971962616817,0.5603644646924829
1467,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.03669724770642202,0.011389521640091117,0.006381039197812215,0.004555808656036446,1.0,0.5,0.625,0.875,1.0,0.06837606837606838,0.5029612756264237
1468,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.41237113402061853,0.2467866323907455,0.14902363823227133,0.10276172125883108,1.0,0.23952095808383234,0.5748502994011976,0.8682634730538922,0.9580838323353293,0.30303030303030304,0.5634309193631227
1469,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
1470,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.6597938144329897,0.2982005141388175,0.15621788283658788,0.10276172125883108,1.0,0.38323353293413176,0.6946107784431138,0.9101796407185628,0.9580838323353293,0.4848484848484848,0.5706214689265536
1471,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
1472,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.5596330275229358,0.3348519362186788,0.16864175022789427,0.11674259681093394,1.0,0.28773584905660377,0.6933962264150944,0.8726415094339622,0.9669811320754716,0.38006230529595014,0.5722095671981777
1473,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.875,0.875,1.0,1.0,0.11965811965811966,0.503872437357631
1474,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.7431192660550459,0.3621867881548975,0.16681859617137648,0.11617312072892938,1.0,0.38207547169811323,0.75,0.8632075471698113,0.9622641509433962,0.5046728971962617,0.5703872437357631
1475,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.875,0.875,1.0,1.0,0.11965811965811966,0.503872437357631
1476,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.5979381443298969,0.3033419023136247,0.15621788283658788,0.10340398201669879,1.0,0.3473053892215569,0.7065868263473054,0.9101796407185628,0.9640718562874252,0.4393939393939394,0.5706214689265536
1477,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
1478,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.7216494845360825,0.34190231362467866,0.1593011305241521,0.10404624277456648,1.0,0.41916167664670656,0.7964071856287425,0.9281437125748503,0.9700598802395209,0.5303030303030302,0.573703133025167
1479,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
1480,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.6238532110091743,0.3462414578587699,0.1659070191431176,0.11617312072892938,1.0,0.32075471698113206,0.7169811320754716,0.8584905660377359,0.9622641509433962,0.42367601246105924,0.5694760820045558
1481,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.875,0.875,1.0,1.0,0.11965811965811966,0.503872437357631
1482,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.7981651376146789,0.36446469248291574,0.16955332725615316,0.11788154897494305,1.0,0.41037735849056606,0.7547169811320755,0.8773584905660378,0.9764150943396226,0.5420560747663552,0.5731207289293849
1483,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.875,0.875,1.0,1.0,0.11965811965811966,0.503872437357631
1484,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.6494845360824743,0.3033419023136247,0.1551901336073998,0.10468850353243417,1.0,0.3772455089820359,0.7065868263473054,0.9041916167664671,0.9760479041916168,0.47727272727272735,0.5695942475603493
1485,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
1486,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.7835051546391752,0.34704370179948585,0.15724563206577596,0.10404624277456648,1.0,0.4550898203592814,0.8083832335329342,0.9161676646706587,0.9700598802395209,0.5757575757575758,0.5716486902927581
1487,Bagging,[],"{'bootstrap': True, 'max_samples': 0.2, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
1488,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.8348623853211009,0.3325740318906606,0.15861440291704648,0.11275626423690205,1.0,0.42924528301886794,0.6886792452830188,0.8207547169811321,0.9339622641509434,0.5669781931464175,0.5621867881548975
1489,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.018223234624145785,0.007292616226071103,0.004555808656036446,1.0,0.875,1.0,1.0,1.0,0.11965811965811966,0.503872437357631
1490,Bagging,[],"{'bootstrap': True, 'max_samples': 1.0, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.926605504587156,0.36674259681093396,0.16773017319963537,0.11275626423690205,1.0,0.47641509433962265,0.7594339622641509,0.8679245283018868,0.9339622641509434,0.6292834890965733,0.5712984054669704
